ModuleName,PhisycalName,ChannelType,ChannelId,ChannelDataType,UnitOfMeasure,Decimals,LogicalNames,ModuleID,ChannelEnabled,ChannelInfo,Description,LogicalName,IsNumeric,Name,AlarmStatus/BenchAlarmOn,AlarmStatus/EngineAlarmOn,AlarmStatus/Status,AlarmStatus/UpperLimit,AlarmStatus/LowerLimit,AlarmStatus/IsAlarmOn,Warning,WarningStatus/BenchAlarmOn,WarningStatus/EngineAlarmOn,WarningStatus/Status,WarningStatus/UpperLimit,WarningStatus/LowerLimit,WarningStatus/IsAlarmOn,EndAcquisitionValue,StartAcquisitionValue,System,BufferedValuesCount,BufferLength,IsBufferFull,BlackBoxLength,Tag,MeasureType,Direction,Category,Key,,,,,,
DSG_CanCcp,dzwwl_CCP1_AE31a,0,8,8,Grad KW,2,dzwwl_CCP1_AE31a,3005,TRUE,,,,TRUE,dzwwl_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935688,,,2,,,
DSG_CanCcp,dzwwl_CCP1_AE31a_AVERAGE,0,402,8,Grad KW,2,dzwwl_CCP1_AE31a,3005,TRUE,,,,TRUE,dzwwl_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936082,,,3,,,
DSG_CanCcp,nmot_w_CCP1_AE31a,0,9,8,1/min,2,nmot_w_CCP1_AE31a,3005,TRUE,,,,TRUE,nmot_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935689,,,3,,,
DSG_CanCcp,nmot_w_CCP1_AE31a_AVERAGE,0,403,8,1/min,2,nmot_w_CCP1_AE31a,3005,TRUE,,,,TRUE,nmot_w_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936083,,,4,,,
DSG_CanCcp,te_l_CCP1_AE31a,0,10,8,ms,2,te_l_CCP1_AE31a,3005,TRUE,,,,TRUE,te_l_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935690,,,3,,,
DSG_CanCcp,te_l_CCP1_AE31a_AVERAGE,0,404,8,ms,2,te_l_CCP1_AE31a,3005,TRUE,,,,TRUE,te_l_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936084,,,4,,,
DSG_CanCcp,tez_l_0_CCP1_AE31a,0,11,8,ms,2,tez_l_0_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_0_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935691,,,4,,,
DSG_CanCcp,tez_l_0_CCP1_AE31a_AVERAGE,0,405,8,ms,2,tez_l_0_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_0_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936085,,,,,,
DSG_CanCcp,tez_l_1_CCP1_AE31a,0,12,8,ms,2,tez_l_1_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_1_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935692,,,4,,,
DSG_CanCcp,tez_l_1_CCP1_AE31a_AVERAGE,0,406,8,ms,2,tez_l_1_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_1_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936086,,,,,,
DSG_CanCcp,tez_l_2_CCP1_AE31a,0,13,8,ms,2,tez_l_2_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_2_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935693,,,4,,,
DSG_CanCcp,tez_l_2_CCP1_AE31a_AVERAGE,0,407,8,ms,2,tez_l_2_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_2_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936087,,,,,,
DSG_CanCcp,tez_l_3_CCP1_AE31a,0,14,8,ms,2,tez_l_3_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_3_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196935694,,,4,,,
DSG_CanCcp,tez_l_3_CCP1_AE31a_AVERAGE,0,408,8,ms,2,tez_l_3_CCP1_AE31a,3005,TRUE,,,,TRUE,tez_l_3_CCP1_AE31a,FALSE,FALSE,0,,,FALSE,0,FALSE,FALSE,0,,,FALSE,0,0,FALSE,0,100,FALSE,0,,0,0,0,196936088,,,,,,
